"","x"
"1142","@maurusaurus Siempre hace años es el cybermonday y dps se jave cyberweek, como el blackfriday y dps el blackweek, todo pa vender vió!"
"1143","@MauGiovanetti @giovanettirena @pccomponentes Y yo que busqué veladores industriales en Easy en el CyberMonday jajaj ya le cancelé el cuadro de los simpsons no sé porqué piensa que le puedo decir que si a pegar joysticks <U+0001F644> jajajajaj <U+0001F49B>"
"1144","@mariitoorress Acepta boluda, esta re bien eso. A mi avisame cuando hagas descuento de cybermonday"
"1145","@mamaconstruye @ArquitectoxHora @EasyArg Online también había que hacer cola <U+0001F923><U+0001F923> mucha demanda por el cybermonday"
"1146","@luddano La única buena oferta que tuvo BBVA el año pasado fue en el cybermonday. Así compré mi switch con el 15% de bonificación a 12 meses usando la TDC digital, pero eso fue después del buen fin y solo duró un día, además de que no tuvo casi difusión antes <U+0001F62C>"
"1147","@LuanaPalacios Algunas tiendas ofrecen sus promociones o disponibilidad de stock en los primeros días de #Cybermonday. A partir de #Cyberweek encontrarás otras promociones o productos en oferta. Saludos!"
"1148","@loreto_letelier Pero gaia! No son las cosas que te compraste para el cybermonday?"
"1149","@LoanaSol16 Hola Loana! Del 5 al 8 de noviembre podés acceder al Cyber Week en donde tenemos excelentes promociones y ofertas en equipos. Aquí te dejo el link ara que elijas tu próximo celu! https://t.co/L1sU5lZyg2
Ante cualquier duda, escribinos por privado! ^QM
https://t.co/xcXXRCXYyw"
"1150","@lissssa_____ loreal superstar false lash <U+0001F49C> muy hermosa no se corre pero se sale re bien con agua micelar, estaba en cybermonday en GPSfarma, te quedaba a 800 <U+2665><U+FE0F><U+2665><U+FE0F><U+2665><U+FE0F>"
"1151","@LinioChile compré ayer una ps4 y hoy envían wsp diciendo que reembolsarán. Busco el producto y aún lo venden. 
Qué onda? Yo compré cuando había e existencia de stock y quiero el producto 
@SERNAC @DescuentosRata #Cybermonday2020"
"1152","@LinioChile  creo que es la peor empresa para comprar on line en Chile, por favor @SERNAC póngale una multa que les duela, están acostumbrado hacer lo que quieren, engañan a la gente con letra chica y lo último que me paso en @cybermonday me anularon la compra con una mentira cue"
"1153","@LG_Argentina que en 4 meses no me dió solución yme hizo esperar desde el 07/10 por una RESPUESTA,  para hoy decirme ""tu caso está en legales"" seguilo con @BAconsumidor  como les permiten manejarse así? Voy a ir a tirarles el celular por la cabeza #estafadores #Cybermonday2020"
"1154","@leroymerlin_es Pero el cybermonday no es el lubes despues del black friday? Aqui cada uno hace lo que le sale de la minga xD eso o los de marketing la han cagado bien... como hacer el 11.11 cuando no es el 11/11"
"1155","@LATAM_ECU Solo paso por aca, para que la gente sepa que 7 veces me cancelaron el vuelo. Y me siguen pateando. Mientras sacan sus hotweek, cibermonday, black friday. 
:dejen de estafar a la gente."
"1156","@LATAM_ARG sigue sin garantizar estabilidad laboral de 1700 #aeronáuticos. No respeta las leyes locales. @TcpsLatam
#Cybermonday2020
#NoALaExtorsionLATAM #LatamNingunaFamiliaEnLaCalle #NoAsDemissoesNaLatam https://t.co/8FGrIp0epF"
"1157","@LATAM_ARG Esto a quienes aplica? desde marzo estoy tratando de q me modifiquen un paquete comprado en latam travel para 5 pax y al dia de hoy la unica respuesta q tuve fue q espere al cybermonday y sigo sin obtener respuesta. Lo manejabacon el vendedor pero ya dieron de baja esas cuentas."
"1158","@Lanabnn1992 @QuienLoFabrica Me pasó lo mismo, tmb quería zapatillas, cuando empezó el cybermonday mágicamente desaparecieron de todas las páginas de deportes <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"1159","@lamorocha10 Yo aproveché el cybermonday y me compré 2 cajas de vino... No me quejo."
"1160","@KhalAdornista @GastonZitro @porquetendencia O tenes a Formosa en CiberMonday hasta el viernes al precio de 2 tucumanes y 3/4 de Chaco. Quizás te sirve más por la frontera, pensalo tranqui."
"1161","@kariblush Yo la verdad es que el año pasado encontré una mejor oferta de TV's en el cybermonday. <U+0001F62E> Entre m/sin intereses y que en Walmart nos devolvieron 3 mensualidades, nos quedó como en 7500 una LG Smart 4K de 55"" <U+0001F64A>"
"1162","@Kaisergirl_ Todo es bronca y dolor con este ""Cibermonday"" ahhhhgg"
"1163","@josshuass @Fran_Fers Me iba a comprar otras ahora en el cybermonday... pero para tenerlas guardadas 6 meses, mejor me espero a 2021!!!"
"1164","@JosefinaMarti34 Jajajaja yo le pregunte a ema si seria por el cybermonday que están todos comprando la play 5"
"1165","@Jor277 @HoracioCabak <U+0001F602><U+0001F602> espero que los renos tengan ART porque es un sommier matrimonial, pesan un montón. Y eso que yo no lo compré en el Cybermonday, fue 15 días antes, en el local. Vienen con demora de hace tiempo."
"1166","@Joonii24 aprovecha el #Cybermonday2020 y cómprate la ps4 y te jugas los partidos que queres"
"1167","@Johann2302 Me pasa horriblemente, que ya se acabe el cybermonday"
"1168","@Jo_Sandobal @MovistarArg Conversación con agente de @MovistarArg 
-Por cybermonday tiene 2 decos a $2700 por un año
-Bien. Y un deco adicional a cuanto?
-Eso se lo informa atencion al cliente cuando contrate
-pero me dan deco adicional?
-En atención al cliente despues que contrate
-y si no me dan?
-..."
"1169","@jesuispauli No veo la opción a lo Tevez: cibermonday"
"1170","@jengdr1 Hola Je, lamentamos lo sucedido. Ahora tenemos excelentes promociones y ofertas en planes de internet. Aquí te dejo el link con más información del Cyber Week 
https://t.co/L1sU5lZyg2
Ante cualquier duda o consulta escribinos por privado. ^QM
https://t.co/xcXXRCXYyw"
"1171","@Jack_Eterno Nadamos en flaites.   Flaites y compradores compulsivos. CiberMonday batió record en plena crisis social, sanitaria,económica y política. Vamos derechito a ser Finlandia."
"1172","@INCIBE: Si en el #BlackFriday y #CyberMonday vas a realizar compras a través de #Internet, compra online con cabeza con los consejos y recomendaciones que te ofrecemos desde @osiseguridad.
Y si tienes dudas, llámanos al <U+260E>017, tu ayuda en #ciberseguridad.
https://t.co/az5lPOPBxh"
"1173","@INCIBE: Conoce con @osiseguridad las prácticas más seguras que debes seguir para no caer en engaños durante el #BlackFriday y el #CyberMonday y continuar disfrutando de tus #ComprasOnline.
https://t.co/OHx50ptF2X"
"1174","@INCIBE: ¿Está tu comercio electrónico preparado para el próximo #BlackFriday y #CyberMonday? Aplica las medidas necesarias para garantizar la #seguridad de los datos que se transmiten y evita cualquier intento de fraude en tu #ecommerce con @ProtegeEmpr… https://t.co/P5HDu2i7vi"
"1175","@imnotalma en cibermonday les ponen descuento <U+0001F440>"
"1176","@HoracioCabak Yo compre este año fuera de cybermonday. los tiempos de entrega eran tambien de mas de 30 dias. Lo entregaron antes pero creo que la logística que tienen es esa."
"1177","@HoracioCabak Nooo!!! Pero!!! La pucha. Nunca compré nada es cybermonday. Justo un colchón..."
"1178","@HoracioCabak No existe el famoso cybermonday en nuestro país!!! Si queres algo de verdad, billete amigo! Y en lo posible de contado."
"1179","@HoracioCabak El cybermonday otra mentira argenta mas"
"1180","@HoracioCabak compré un colchon hace 15 dias. Con descuento. en 18 cuotas sin interes Pago primer cuota en enero y me entregan la semana q viene. El cibermonday es una chantada"
"1181","@HoracioCabak Compré 'La Cardeuse' el anterior cybermonday, ya se sabía que la entrega era en 45 días hábiles, me lo entregaron en dos meses, casi lo que se esperaba, muy conforme."
"1182","@homecenter_cl Cuando me de devuelven mi dinero de un producto que nunca llego, llevo casi 2 meses reclamando esperando la devolución, sin solución, Totalmente decepcionada!!! No Compren en @homecenter_cl @cibermonday"
"1183","@homecenter_cl  chantas!! Por la página sale un valor e imvitan a comprar por la app para despacho gratis, pero resulta que en la app es otro el precio del producto, osea quieren cagarte igual con el despacho, chantas!! #CyberMonday https://t.co/stNRwF2aat"
"1184","@Histericasenac1 Same. Yo cobro el viernes pero mi tc está en terapia intensiva ya de tanto cybermonday.
El aguinaldo cubrirá las heridas de guerra (?)"
"1185","@gpsfarma holis! Hice una compra hace 48hs y no recibí mail. Hay demoras por el cybermonday? Mí pedido dice ""en tránsito"". Que significa eso?"
"1186","@GordoPaki Yo inocente pensaba fua toda esta gente aprovecho cybermonday o como viene la mano JAJSJSJJ por eso me hacen lo q me hacen"
"1187","@GeltApp un timo TOTAL!!!
#confinamientodomiciliario
#Cybermonday2020
#FelizViernes"
"1188","@frankiearrocha Recomiendo comprarla afuera, ya sea por Amazon o en Gamestop (donde encuentras buenos paquetes). Ya que en Panama puedes encontrar el precio 30% o más caro del regular. Aprovecha el cibermonday :)"
"1189","@FontirroigPablo Me di cuenta al ver el cibermonday .. 250 mil a Orlando... demasiado barato ... 
Mi amiga que vive en EEUU se contagió de covid  me lo dijo este miércoles pasado..
 Y eso por los parques abiertos...
Una locura!!"
"1190","@FlorLunad @amartino https://t.co/l5Mjdcf5Mv
Ya está agotada. 
La página es de una tienda cordobesa, nunca había comprado con ellos pero la descubrí a través de la página oficial del cybermonday y tenían buenas ofertas. Eran de los pocos comercios que daban el ahora 12/18 en la mayoría de notes."
"1191","@flor25bb Si flor. En el periodo del cybermonday los despachos se realizan dentro del as 72 a 96 hs habiles. Saludos!"
"1192","@flor_de_apio Y le sumas que es es un sábado el día sin IVA, justo despés de Black Friday y antes del CyberMonday."
"1193","@FioSargenti Yo siempre compro y ningún problema.  El lunes compre por el cibermonday y el miércoles ya estaba en la farmacia para retirar."
"1194","@FioSargenti Trabajo en farmacia que tiene gpsfarma. Estuvo caído  el sistema  para ingresar los pedidos (y que te confirmen a vos que ya llegó  a la farmacia) por la cantidad de demanda por el cybermonday. Quedate tranqui  que te llega un mail ni bien lo cargue  la farmacia."
"1195","@FalabellaAyuda yo no quería una Giftcard, que lata, estaba esperando el producto y me sale  con eso, ojo que yo no compré para el #CyberMonday <U+0001F620>"
"1196","@FalabellaAyuda qué pasa con la app y el sitio web no deja comprar los productos y el cibermonday ya se acabo <U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F624><U+0001F624><U+0001F624><U+0001F624><U+0001F624><U+0001F624><U+0001F624> https://t.co/uUXb0GFQMi"
"1197","@FalabellaAyuda Compre un aire acondicionado el 01/09/20, llevo dos meses esperando y nada. Un reclamo ante Falabella nº 1-93138726309 y dos ante SERNAC R2020W4427537, R2020W4579794. Responden con una carta con una fecha que no cumplen. Siguen ofreciendo el mismo producto en este cybermonday."
"1198","@FalabellaAyuda Compré el 31 de Agosto y aún gestionan mi despacho. Ya he tenido mucha paciencia. Hasta lo de Cybermonday me llegó y que pasa con esa compra????"
"1199","@FalabellaAyuda 3 días esperando que me confirmen mi compra y ya se termino el cybermonday, gracias por hacer que pierda la oportunidad de comprar en estas fechas.."
"1200","@FalabellaAyuda <U+0001F914><U+0001F914><U+0001F914><U+0001F914>resulta curioso en  su  CyberMonday  si quieres comprar una cosa no se encuentra en la región  ??? Enserio no se entiende"
"1201","@FalabellaAyuda @CMRayudaCL na que ver que envíen mensajes de texto promocionando el #CyberMondaychile <U+0001F926><U+200D><U+2642><U+FE0F> @SERNAC #cyberday #CyberRata #CyberMonday https://t.co/FZszudaLPO"
"1202","@Eternailusa Hola Val, ahora tenemos excelentes promociones y ofertas en planes de internet. Aquí te dejo el link con más información del Cyber Week 
https://t.co/L1sU5lZyg2
Ante cualquier duda o consulta escribinos por privado. ^QM
https://t.co/xcXXRCXYyw"
"1203","@Eternailusa @CableFibertel Hola Val, ahora tenemos excelentes promociones y ofertas en planes de internet. Aquí te dejo un link con más información del Cyber Week 
https://t.co/L1sU5lZyg2
Ante cualquier duda o consulta escribinos por privado. Te esperamos! ^QM
https://t.co/xcXXRCXYyw"
"1204","@estuartGP Puerta de plan B, volvía de entrenar y fui por ahí para retirar enfrente, en farmacity lo que compre en el cybermonday, ironico jaja"
"1205","@eraserena Mirá si vamos a comprar en el CyberMonday faltando tan poco para los saqueos..."
"1206","@elrenacidoarg Había promos? Re colgué este cybermonday."
"1207","@Eleimina Cybermonday? a cuanto te salió?"
"1208","@elchicoAFP Emmm. Alguien le puede decir al lobista de las afp que el segundo retiro aún no se aprueba y que el CyberMonday ya pasó. Estamos a Friday x la misma chucha"
"1209","@easytienda No pude hacer la compra anoche y hoy subió de precio!!!! Ohhhh #Cybermonday2020 https://t.co/nBxNZIfdlZ"
"1210","@easytienda estoy esperando hace rato que mi pedido cambie de estado, porque hoy es la entrega y sigue en estado de preparación de despacho, además que mal servicio de post venta telefónica <U+0001F926> #Cybermonday2020"
"1211","@easytienda de antes del #Cybermonday2020 que trato de comprar una puerta exterior y un calefont Junkers y ninguno de los dos tiene retiro o despacho en Viña del Mar. Para qué colocan peoductos que no tienen? Incluso lo agregué a mi lista <U+2764> y no puedo comprarlos!!!"
"1212","@EasyArg pagué un compra que tenía que hacer llegado hoy antes de las 12hs y no tengo novedades del estado del pedido. No atienden teléfono, mail ni mensajes privados.
#Cybermonday2020 #estafa"
"1213","@EasyArg imposible comprar en el cybermonday 2 hs intentando.... no hay chance! Una mentira"
"1214","@EasyArg hice una compra en Cybermonday que tenía que llegar hoy. Nunca llegó. Me dijeron que no entró el pago. Necesito hablar con posventa"
"1215","@dlibyhfools Encontre una pagina para comprar los libros... Y había cybermonday, pero hasta ayer<U+0001F494>"
"1216","@DimitroffLili En cetrogar hay el 50% de descuento por el cibermonday, por eso muchos andan comprando"
"1217","@DespegarEstafa y mandar mail las ratas devuelvan los 715 dólares hijos de mil puta que me mandan mail para seguir cagandome, cibermonday las pelotas con ustedes nunca más"
"1218","@DespegarAr Son una vergüenza!!!!!! Compre un paquete y ahora me devuelven un bono en pesos!!!!!! Una tomada de pelo! Veo a sus gerentes en canales de tv haciendo publicidad para cybermonday!!! Por favor solucionen los viajes de tanta gente que confío en Uds!!!!"
"1219","@DescuentosRata primera desilusión del #cibermonday https://t.co/OpOGDoXSSl"
"1220","@DescuentosRata ma enojao que la cresta !!!  no lo puedo creer,  @LinioChile  me va a reembolsar el dinero de un producto que compre en el #Cybermonday2020 , con stock y disponibilidad asegurada por ellos. Que rabia!!! https://t.co/6SU6YkrNTC"
"1221","@danyvilar Loco más respeto , hace lo que puede , tiene un par de pelotazos de handball en su zona craneal , lo que provocó edemas subdurales , miren hasta donde llego y uds revisando el homebanking a las 4am a ver si les depositaron antes que termine el cybermonday. Fracasado<U+0001F31E>s"
"1222","@danyjimenezreal Si te apuras te quedan 15 min para El black friday o cybermonday o lo que sea"
"1223","@DanielSabsay1 Las compraron ahora porque querían aprovechar el Cybermonday, había descuentos y pago en cuotas, son científicos.<U+0001F606><U+0001F606>"
"1224","@dan_oleg @Catanto @DescuentosRata @homecenter_cl @SERNAC Pagué 160.000 por 8 sillas y ahora cuestan mas de el doble de lo que me salieron a mí,  la diferencia? Onvio que la tendría  que pagar yo #sodimac #homecenter #fraude #Cybermonday2020"
"1225","@dadatina Ayer probe el Shaka y me hizo tremenda reaccion <U+0001F62D><U+0001F62D> por suerte rompi el cybermonday y tengo más en casa para usar jajaja"
"1226","@Cardinale_Chile @SERNAC #funacardinale #Cybermonday2020 en la página web dicen que los zapatos costaban 90 Lucas y los habían bajado a 50, y mi tío en septiembre compro los mismos zapatos al mismo precio.
Cual es la promo si mienten al inflar los precios? https://t.co/9hQnIyRYRA"
"1227","@CamilaIrazu JAJAJA yo pensé que había una promo por el cibermonday <U+0001F605>"
"1228","@CamiiRibas Me fallaste este cibermonday"
"1229","@CamiFelicianoo Aprovecha el Cybermonday de Mercadolibre!"
"1230","@Cambiadechannel En la pag del lider se pegaron el fallo con la programación del cybermonday y si comprabas 36 unidades te cobraban $0. Compre 708 barras por $0 https://t.co/Yrs5hqa15H"
"1231","@CableFibertel no deja de sorprender con sus anti-promociones del #Cybermonday2020 fiber100mb cuesta menos si tenes solo eso que si lo tenes junto a otros productos ($1836 vs $2672) estafa? naaaaa"
"1232","@Bxnjxdlvg Que ya te regale unos nuevos aprovechando el cybermonday"
"1233","@BuscaLibre_CL Compré 3 libros por Cyber, pagué, se descontó el monto de mi cuenta, recibí el comprobante y no aparece el pedido. No puedo adjuntar comprobante en su formulario que está con error @SERNAC #Cybermonday2020 @CyberDaysChile"
"1234","@BuscaLibre realice un pedido ayer y al terminar la compra dio mensaje de no haber terminado la operación pero el cobro lo realizó igual, no veo numero de call center favor responder. #cibermonday"
"1235","@BuscaLibre No recibo ni la más mínima respuesta @BuscaLibre #CiberMonday"
"1236","@britneypeladah me gusto tu desempeño en este cibermonday, t luciste"
