"","x"
"8638","@Chanchitoalado @rosario_a_r Hace dos años compré la mía en Cybermonday de compañía del sol y juro que lo re valió, es la malla de mejor calidad que tuve en la vida y la table de talles es muy acertada. Juro que no me pagaron por esta publicidad"
"8639","@CencosudChile @TiendasParis SOY BIEN PESAO PARIS WEON, COMO ME MANDAI OFERTAS DE CUIDADO CAPILAR SI SOY PELAO. ESA WEA ES BULLYNG! #Cybermonday2020 https://t.co/iLYV0KxhRy"
"8640","@CastagnoEmi @elio_rimoldi @goyo_acosta No le preste atención la verdad jajajaja,como fue cybermonday por ahí la vio a buen precio que se yo"
"8641","@casilatina19 @garbarino yo también llegué tarde para comprar el celular q buscaba de #CyberMonday. parecía que había stock pero no. al final me recomendaron uno con las mismas prestaciones y decidí comprarlo. tenía lo q necesitaba"
"8642","@Caro_Zoe @PublimetroChile @CyberMonday @CannonHome A mi tampoco <U+0001F614>"
"8643","@carmela_fiori Jajaja las consecuencias del cybermonday"
"8644","@CarloosHuerta Cibermonday jajajaj"
"8645","@CarlitosMaidana Es solo en cibermonday? Cobro en unos dias y la compro <U+0001F60D>"
"8646","@carlape_ No, me compré uno igual. Era un gasto ya calculado. Pispie el cybermonday a ver si de CULO había algo. Pero en este país no podes esperar mucho."
"8647","@CarlaM_Paz Es que no la compre con descuento po, entonces no vale el #Cybermonday2020 LA COMPRE DE CALIENTE NOMAS <U+0001F923>"
"8648","@Carab_Maule te recomienda que, durante este #CyberMonday, antes de realizar cualquier compra, tengas presente las siguientes recomendaciones:<U+0001F447><U+0001F3FB> https://t.co/FPIfXTlQLI"
"8649","@capristellium Uhh aprovechá que hay cybermonday"
"8650","@caporalericardo En Tienda Online... ¡Tenemos un 30% Off! <U+0001F4A5>

Usa el código BOOMSALE antes de finalizar la compra en https://t.co/SPNsYMmk2E"
"8651","@CamilaNineTails En farmacity conseguí un LaRoche +50 con 20% de descuento (de 250g, grande) a 1500. 
No estaba de cybermonday, cada tanto LaRoche Mandan packs. 
A principio de año compre uno de rostro que venía con un mini agua micelar y todavía está por la mitad <U+0001F485>"
"8652","@camilamcossi El cybermonday en argentina es una mentira, es lamentable que no se regule esa estafa masiva. Yo me estoy por comprar un disco para una pc, antes del cyber me salia 10600. hoy esta 11mil con no se cuanto de ""descuento"". Pero que se lo metan en el orto."
"8653","@camila_vallejo y la desigualdad paseando con su nana #CyberMonday https://t.co/k2KP1Z75ou https://t.co/OirNbgmoUw"
"8654","@CamiDarg JQKAJJAQJJWQJQJQJJQAJQ YO TAMBIÉN PENSÉ Q ERA X EL CIBERMONDAY DIGO O XQ LLEGO AYER A A ARGENTINA DIJE, Y LE EMPECÉ A PREGUJTAR A TODO EL MUNDO DONDE LA HABÍA COMPRADO Y CUANTO LE SALIÓ AJAJAJJAJAJJQQJQJ ASÍ QUEDE <U+0001F921><U+0001F3AA>"
"8655","@callmesparkless BRI DOMINGUEZ Lola Latorre Coco Lisandro Racing #CamaraEnManoElLibro Independiente #mercedes #cantando2020 MI CAPITÁN TODO ESTA FLOTANDO #TinelliCuloRoto #MasterChefCelebrity #MasterChefArgentina yanina #TinelliCuloRoto  Noviembre con N #Cybermonday2020 https://t.co/wnqfiJS81l"
"8656","@callmesparkless BRI DOMINGUEZ Lola Latorre Coco Lisandro Racing #CamaraEnManoElLibro Independiente #mercedes #cantando2020 MI CAPITÁN TODO ESTA FLOTANDO #TinelliCuloRoto #MasterChefCelebrity #MasterChefArgentina yanina #TinelliCuloRoto  Noviembre con N #Cybermonday2020 
 https://t.co/4mzjOgqQ65"
"8657","@callmesparkless #CamaraEnManoElLibro Independiente #mercedes #cantando2020 MI CAPITÁN TODO ESTA FLOTANDO #TinelliCuloRoto #MasterChefCelebrity #MasterChefArgentina yanina #TinelliCuloRoto  Noviembre con N #Cybermonday2020 #6<U+C2DC>_<U+CC2C><U+C5F4>_minimal_warm https://t.co/FX8V4iPW7C"
"8658","@CableFibertel tienen alguna promo del #CyberMonday con respecto al precio ?"
"8659","@CableFibertel quiero hacer uso de la promo de cybermonday pero me dicen que tengo que dar de baja primero... como pueden ser tan inoperantes?"
"8660","@CableFibertel Hola Fibertel , te contacto x DM y me contestas otra cosa de cibermonday???"
"8661","@CableFibertel Buenas, necesito saber detalles de la promo de cybermonday, me contactan por DM porfa? Gracias"
"8662","@CableFibertel @PersonalAr #CadaVezPeor Mágicamente necesito un #Amplificador 
El router no tiene señal #Cybermonday2020 #BlackFriday https://t.co/CdiWwYN8WZ"
"8663","@CableFibertel @dansar39 Cuándo estuvieron a 6mil pesos los combos de 300mb? no sean mentirosos! acabo de solicitar la prom cybermonday de $1.836 por mes y espero me respondan y no me vengan con martes 13 ahora. https://t.co/rtPgxdq6iv"
"8664","@CableFibertel  los llamo por la promo que pusieron y me dicen que no  tiene todavia los datos y que no me lo pueden ofrece llame dos veces. un mamaracho el cybermonday"
"8665","@C5N habla del CyberMonday después de haber dado espacio para todo tipo de insultos, ahora que #LaIzquierdaResponde ni escucha nuestra voz... Que hubiera pasado si gobernaba el Pro? Hipócritas"
"8666","@BreeIngxo Pau, no conoces maquillaje solo por el cybermonday"
"8667","@BraulioOgaz nunca jamás he visto este comentario en los 10 años que existe el cibermonday... es lo más original que he visto en toda mi vida..."
"8668","@Bototos Bototos premium está con descuento en el #cibermonday?"
"8669","@Bototos Alguna lámpara de sal en oferta por el #Cybermonday2020 ? Al menos un descuento en la membresía"
"8670","@bochenn  Hola, entendemos tu comentario. Todas nuestras ofertas son por tiempo limitado y varían todos los días. Para conocer las vigentes en este momento podes entrar acá: https://t.co/RnJ0TNxyze
Saludos.

Equipo CETROGAR."
"8671","@Blaque_bq Estoy hace HORAS intentando comprar con el descuento de #Cybermonday2020 y ya probé con tres productos diferentes (carteras) y me sale ""Tu pedido # ............ ha sido cancelado"". Que pasa?"
"8672","@blancoluciano33 Yo la busque en el cybermonday <U+0001F602><U+0001F602><U+0001F602>"
"8673","@Bizco_Chuelo El cibermonday se traslado al dolar"
"8674","@biobio Y la justicia???
Deben estar preocupados del cybermonday ... o deben estar dando resultados del covi19, pituteando en el Minsal...."
"8675","@biobio Por qué aun hay estado de emergencia Piñera CTM?? #Cybermonday2020"
"8676","@biobio Hasta la u aprovecho el cybermonday...XD https://t.co/tEPva8YQge"
"8677","@biobio Ayer valor de jeans 29990, precio cibermonday 29990, la huevada más chanta que hay"
"8678","@biobio <U+25B6><U+FE0F> Me he quedado atónito
con semejante nota.
Por favor denme un segundo
para incorporarme.... 
Bueno ya esta. <U+0001F92D>

#Cybermonday2020"
"8679","@bianncaballero @loledicion @cecidajo Esto es clave !!! Siempre nos cagan pero no aumentemos el cybermonday trucho <U+0001F923>"
"8680","@beluudifranco Acá pasamos a dejarte el link con tooodas las marcas que participan de la categoría Cosmética y Belleza! https://t.co/mPfyaZ5LNH"
"8681","@beellch Sale ese CyberMonday? Jajajaja"
"8682","@bbva_argentina Una tristeza en TV 4K en el #CyberMonday2020 !
Para los clientes de @bbva_argentina solo hay 3 míseras cuotas sin interés y $3000 como max reintegro x ese -50%.
Cual es la gracia si me conviene comprar directo a Fravega que me da 12 cuotas S/Int ?"
"8683","@bbva @Marcy_mjcv @BBVARe_mx @bbva MALISIMA la aplicación en francés go. Estoy intentando comprar un perfume con el cibermonday y no me deja. Lo tengo agregado al carrito y ahora me tira un error como de que no hay. Ya de por si tiene otros errores de login. Me quedé sin poder comprar el producto que quería https://t.co/AC9ZC1CWKY"
"8684","@bbva @bbva MALISIMA la aplicación en francés go. Estoy intentando comprar un perfume con el cibermonday y no me deja. Lo tengo agregado al carrito y ahora me tira un error como de que no hay. Ya de por si tiene otros errores de login. Me quedé sin poder comprar el producto que quería."
"8685","@BastaRevolution la oferta esta es por el cybermonday? jajaj ya no saben que hacer!!!"
"8686","@barrosolucas9 No pero si yo la compré de oferta en el cybermonday"
"8687","@BarilaNico Vacaciones en medio del cibermonday y en cambio de mes y de las ofertas... El jefe hace lo que quiere <U+0001F92D><U+0001F92D>"
"8688","@Bancolombia Este banco es unas ratas como todos en colombia 
Lo único que les importa es que las personas paguen altos interese y por sus transacciones electrónicas manejos de tarjetas y asta por entrar a una página virtual #Cybermonday2020 #ratas #abused"
"8689","@BancoEstado Sres. 
@BancoEstado hay PROBLEMAS CON LA PÁGINA WEB!. Aún limpiando historial, cookies,etc., no se puede acceder. Y pa peor en pleno #CyberMonday, no se puede realizar transferencias ni pagos en otras páginas. @cmfchile_ https://t.co/ulgba21SNX"
"8690","@BancoEstado desde el sábado tratando de pagar en compras online y me arroja siempre el mismo error, no es culpa de la tienda porque lo intente con distintos comercios.... son nefastos #Cybermonday2020 #BcoEstadoLadrones https://t.co/CAf6impVcj"
"8691","@BancoEstado desde ayer con error H23 al tratar de instalar la app 
Y uno llama y solo dicen error masivo
Siga intentando 
Más de 24 hrs!!!!
#Cybermonday2020"
"8692","@bancodechile @AyudaBancoChile me siguen llamando para ofrecerme un seguro Oncológico y siempre les digo: YO TUVE CÁNCER! De hecho la primera vez que me llamaron estaba en la Quimioterapia, el 2018! Gracias por recordármelo hoy una vez más! <U+0001F595>paren su webeo! #Cybermonday2020"
"8693","@Banco_SantaFe de nada sirve ser un cliente prolijo y cumplidor , no te aumentan el límite de compra de la tarjeta @VisaArgentina! #Cybermonday2020 <U+0001F44B><U+0001F44B><U+0001F44B><U+0001F47F><U+0001F47F><U+0001F47F>"
"8694","@bancameenesta gracias por la data!
voy a aprovechar el cybermonday jaja"
"8695","@bambi_cu oooh buena, es que pensaba comprar ahora por el cibermonday que una amiga está de cumple este finde y no sabía si alcanzaban a llegar antes del viernes x eso :("
"8696","@BajoConsumo NO SE SI VISTE ALGO DEL CYBERMONDAY , PERO AVISALE A ESTA GENTE QUE TIENEN QUE HACER DTOS!!!!! , O UNA BUENA FINANCIACIÓN!!!."
"8697","@bai_en_un_tweet Acá pasamos y dejamos link de ofertas en protectores solares en #cybermondayarg <U+0001F44B><U+0001F3FD><U+0001F44B><U+0001F3FD>
https://t.co/4mMbeJGUl8"
"8698","@azulxc_ Yo intentaría buscar alguna notebook usada de algún conocido o alguien con referencia para no comprarle a cualquier extraño, de no ser posible eso me fijaría que posibilidad de cuotas hay, tal vez con esto del cybermonday, otra opción no se me ocurre por ahora."
"8699","@AzulesTurquesas @nerispalazzo Odio el cybermonday el blackfriday y cualquier cosa que despierte a mi monstruo más temido, la ansiedad"
"8700","@AyudaMovistarCL @MovistarChile @MovistarEmCL #Cybermonday2020
#CyberMonday
Y así paso otro día mas ayer sin respuesta de ustedes.

Hoy será idéntico?

No hay llamadas, respuesta a mensajes nada, realmente su servicio deja mucho que desear !!!

NECESITO ANULAR EL PÉSIMO SERVICIO"
"8701","@audiomusica quiero que llegue mi guitarra que compré hace 2 días en el #Cybermonday2020 <U+0001F923> así saco una foto y les mostramos que mejoraron del año pasado a este."
"8702","@audiomusica llevo esperando por mi producto hace más de un mes y nada y el cobro ya está hecho, no compres #cybermonday , el stock de internet es falso, Esta empresa está estafando a mucha gente, no caigas tu también."
"8703","@audiomusica Esta empresa está estafando a mucha gente, llevo esperando hace más de un mes y nada y el cobro ya está hecho, no compres #cybermonday , el stock de internet es falso."
"8704","@ArrowChile Hice una compra en https://t.co/fhPDvlMcUB el día 28/09/20, con envío a domicilio de una Polera talla XL y me enviaron una talla L, hice LA DEVOLUCION  a ustedes el día 05-10 por medio de https://t.co/a5PKyri0YY, fue recibida en bodega y a la fecha aun no recibo mi dinero o gift"
"8705","@Arimaccormack Acabo de gastar 6000 en ropa, es algo? Sáquenme la compu en el cybermonday"
"8706","@arielgustavo4 y sigo gastando a cta. 
todos los supermercados y empresas de alimentos están en el cybermonday."
"8707","@ArgentoBalsero @CorteSupremaAR Están esperando al #CyberMonday  para hacerle descuento a la jefa de la banda..."
"8708","@argensimpsons Totalmente..... recién miré un par de cosas y está prácticamente igual.
El #cybermondayarg sigue siendo el mismo fiasco de los últimos años.-"
"8709","@arcangelh2 Nos envía estar oferta de Set de 3 maletas a $39.990 en Sodimac #CyberMonday #CyberMondayChile #CyberMonday2020 https://t.co/X53azW4yyN"
"8710","@arcangelh2 Nos envía esta oferta de 3 maletas a $39.990 en Sodimac #CyberMonday #CyberMondayChile #Cybermonday2020 

https://t.co/X53azW4yyN"
"8711","@ar3ly_82 lo advirtió. No compren en #Cybermonday2020 https://t.co/OW47a9UaV6"
"8712","@anttochicalone En cinquefrondi es cybermonday con descuentos reales no fake"
"8713","@AntoKoltes Hola Anto, buenos días! MI nombre es Sol, el tipo de facturación no depende del evento #CyberMonday sino que depende de cada producto en si; por favor te solicito me detalles por privado cual es el producto de tu interés para poder ayudarte.
https://t.co/ya2Bio9DSV"
"8714","@anto_cachi Decile que es CyberMonday. Y decile que me acabo de enterar yo también jajajajajajajaj"
"8715","@antartica_cl estará en el ciber? <U+0001F914> Mejor no me entero no quiero gastarme toa mi platita ,<U+0001F642>
#Cybermonday2020"
"8716","@Ann_edlp Olvidate, yo hice lo mismo. CyberMonday eran los de antes amiga."
"8717","@Angelo_Gotelli Plop <U+0001F605>. Recuerdo unos cibermonday donde las camisetas bajaban a 15 <U+0001F611>"
"8718","@Angelo_Gotelli Mañana es cibermonday. Quizás ahí habrá algo"
"8719","@AndreusCafe já.

qué suerte que en la app que estamos developiando no hay cybermonday"
"8720","@Andresklash @TobalBadilla @Cooperativa Les vendieron la pescá a los del #Apruebo jaja, mas que en el #Cybermonday2020 <U+0001F602>"
"8721","@AndresGonzalezR @FalabellaAyuda Me dediqué gran parte de la noche a ""dar vueltas"" en #CyberMonday #CyberMondaychile y en general es unnchiste malo ,precios que tienen dos lucas con suerte de descuento y otros que estaban más baratos la semana pasada de lo que hay hoy publicado."
"8722","@anatoleatlas cómo está el cibermonday (?)"
"8723","@AnaliaPatrici17 @ezequielgalli @horaciorlarreta Este te miente más que el cybermonday, date cuenta"
"8724","@anahiprada A mí me pidió que eliminé Whish, porque gastaba demasiado
Me dijo: Whish o yo
Estoy disfrutando un excelente cybermonday en Whish"
"8725","@ANACargentina mientras @Aerolineas_AR sigue comercializando pasajes anunciando #cybermonday2020 quienes tenemos que reprogramar vuelos cancelados por covid-19 seguimos en espera de una respuesta valida. Cuándo recomiendan iniciar reclamo formal? https://t.co/BiBHsG5x3y"
"8726","@ampi_yorch Acá en el barrio nomá <U+0001F602><U+0001F602><U+0001F602> antes de llegar a Palmares hay un cartel que dice cybermonday. Bah! Seguro que sigue <U+0001F917><U+0001F917>"
"8727","@Ambitocom Mas plata para la afip. Una mentira es ese cybermonday. Ni 1 oferta buena"
"8728","@Aly_12_208 La gente que anda “hueveando” según tu es la que tiene poder adquisitivo y la que no puede adquirir creeme que no esta mirando ofertas en el cybermonday,  no debes generalizar porque eso habla mal de ti<U+0001F44D><U+0001F3FD>"
"8729","@alwayshiine #cybermonday2020 JJAAJAJAJAJ"
"8730","@almundo_ar Y mi reintegro solicitado en marzo? Por los pasajes comprados cybermonday del 2019 para viajar en mayo. No responden, no realizan el reintegro,  así pierden los clientes."
"8731","@almundo_ar Hola, hay alguna promo en este cybermonday para que me devuelvan mí plata ?"
"8732","@almundo_ar Hace 1 año compre el cybermonday que todavía no me hicieron reintegro!"
"8733","@AlmaDeMillo No es un favor, es que enganchamos el #Cybermonday2020 <U+0001F602><U+0001F602><U+0001F602>"
"8734","@AlfredoMontesi9 @_____Maia____ @flormascheroni Lo habrá expresado mal, pero lo que dice no es errado. El #CyberMonday es un evento de descuentos en tiendas online armado por la CACE, y cada comercio utiliza el descuento que desea. Si una página realiza descuentos normalmente, puede modificar los % sin ningún problema"
